genome,M305727,M305800,M305717,M305830,M305813,M305745,M305810,M305827,M305702,M305733,M305808,M305742,M305714,M305801,M305831,M305743,M305811,M305819,M305736,M305716,M305799,M305719,M305709,M305814,M305824,M305842,M305749,M305721,M305825,M305836,M305843,M305718,M305845,M305704,M305726,M305738,M305708,M305823,M305820,M305833,M305821,M305706,M305725,M305806,M305807,M305826,M305724,M305828,M305715,M305817,M305840,M305734,M305802,M305744,M305834,M305729,M305731,M305711,M305832,M305722,M305798,M305707,M305841,M305732,M305812,M305837,M305829,M305712,M305818,M305815,M305747,M305740,M305739,M305805,M305705,M305720,M305741,M305728,M305803,M305735,M305746,M305844,M305838,M305710
D300657:bin_000017,0,3.105,0,1.935,3.347,6.295,0,0,0,0,0,86.125,0,0,0,5.849,0,0,0,2.989,24.69,0,5.737,0,0,0,0,0,1.44,0,2.061,0,0,3.394,0,0,0,0,1.7,4.007,2.285,0,0,0,4.291,2.234,0,6.144,3.346,0,0,2.547,0,0,0,3.866,3.363,0,1.347,0,4.268,4.383,0,0,3.807,0,2.62,0,0,0,3.794,3.586,0,5.813,0,0,0,0,32.887,0,2.005,3.251,0,0
D300658:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300658:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300658:bin_000008,0,1.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,0,0,0,0,0,0,0,0,2.959,2.406,0,0,0,0,0,0,0,0,0,0,2.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.825,0,0,0,0,0,0,0,0,0,0,0,3.313,0,0,0,0,0,0,0,0,0,0
D300659:bin_000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300659:bin_000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300659:bin_000048,24.01,80.655,0,27.713,66.53,70.927,13.025,21.699,2.477,2.215,12.001,64.067,11.142,4.786,44.694,46.434,46.371,1.835,10.438,81.57,50.42,73.048,262.166,95.385,22.444,5.563,20.118,8.4,65.62,2.555,52.354,0,16.534,78.015,147.787,33.622,36.986,4.429,43.76,66.321,25.574,3.541,56.004,24.139,19.038,50.851,63.844,58.835,40.178,19.38,7.678,129.828,14.5,50.233,2.343,115.999,83.592,0,12.122,14.602,83.248,76.9,0,0,24.054,5.926,57.628,8.166,58.997,26.949,110.344,94.95,3.367,100.004,31.811,50.863,0,96.953,171.006,49.377,20.417,31.256,7.829,1.872
D300659:bin_000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229,0,0,0,0,0,0,0,2.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244,0,0,0,0,0,0,0,0,0,0,0,0,1.414,0,0,0,0,0,0,0,0,0,0
D300661:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,2.506,4.19,0,1.721,0,0,0,0,0,1.748,0,0,3.62,0,0,0,0,1.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.133,0,0,0,0,0,0,0,1.367,0,0,2.094,0,1.338,0,3.972,0,0,1.543,0,0,0,0,0
D300661:bin_000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300661:bin_000028,0,1.766,0,0,0,3.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.354,4.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.808,1.414,0,0,0,0,0,2.269,0,0,3.226,0,0,0,0,0,0,2.031,0,0,0,0,1.449,0,0,0,0,0,2.024,0,1.788,0,0,0,0,2.202,0,0,0,2.153,2.639,0,0,0,0,0
D300662:bin_000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300663:bin_000004,0,2.249,0,0,2.269,4.753,0,1.397,0,0,0,0,0,0,0,0,0,0,0,2.939,2.667,2.772,8.122,1.361,0,0,0,0,0,0,2.437,0,0,3.65,0,2.729,5.237,0,0,9.958,1.433,0,0,0,3.255,3.934,0,1.41,6.376,0,0,3.486,0,0,0,0,0,0,0,0,1.96,2.781,0,0,1.579,0,3.667,0,3.327,0,2.662,3.131,0,0,1.881,0,0,5.542,9.786,0,0,1.603,0,0
D300666:bin_000009,4.076,36.565,0,12.684,18.187,38.92,3.775,7.378,0,0,5.054,17.029,0,0,21.473,12.825,9.715,0,6.978,31.981,24.242,40.257,36.433,17.872,7.168,2.437,5.291,3.888,12.938,0,18.619,0,13.917,38.649,19.061,25.949,26.935,2.149,21.11,50.32,12.805,0,20.928,9.975,31.833,37.774,16.601,26.576,43.781,9.618,2.622,20.848,5.657,14.285,0,27.213,20.936,0,10.673,6.176,27.88,23.689,0,0,16.988,2.8,32.139,3.796,37.974,8.852,43.462,42.332,0,27.874,11.952,11.821,2.246,30.63,63.827,7.372,10.125,12.678,3.139,0
D300667:bin_000007,0,2.579,0,1.592,1.473,3.774,0,0,0,0,0,0,0,0,3.042,2.383,0,0,0,5.322,1.186,3.588,5.577,0,1.164,0,0,0,0,0,3.442,0,1.963,7.495,0,3.54,0,0,4.401,3.446,2.396,0,3.061,0,0,1.472,2.268,1.333,0,2.302,0,3.783,0,2.797,0,2.363,5.202,0,0,0,0,0,0,0,1.247,0,2.4,0,4.171,0,7.298,3.723,0,3.022,4.136,3.209,0,3.414,1.894,2.047,0,0,0,0
D300667:bin_000009,0,2.383,0,0,0,3.259,0,0,0,0,0,0,0,0,2.977,0,0,0,0,0,0,0,3.44,0,0,0,0,0,1.407,0,0,0,0,0,0,0,0,0,0,4.185,0,0,0,0,0,2.53,0,1.847,2.491,0,0,0,0,0,0,2.455,0,0,0,0,2.231,0,0,0,0,0,1.796,0,1.752,0,0,0,0,0,0,0,0,0,4.198,0,0,0,0,0
D300667:bin_000016,3.077,26.155,0,3.694,15.126,20.059,2.976,4.448,0,0,3.762,8.904,0,0,13.751,7.216,11.776,0,2.703,15.283,11.206,21.589,40.773,25.545,2.321,0,0,0,6.071,0,16.259,0,6.51,22.008,22.657,15.503,8.933,0,5.875,20.984,9.765,0,18.613,3.078,3.544,20.245,13.764,23.266,9.759,2.625,1.637,10.97,2.354,7.832,0,26.143,9.411,0,2.069,3.812,21.065,19.854,0,0,6.584,0,11.828,5.72,21.469,12.314,49.133,18.45,0,7.586,8.04,7.085,0,27.466,28.289,10.882,0,8.689,1.464,0
D300667:bin_000017,0,9.356,0,1.724,4.661,11.999,0,0,0,0,0,6.797,0,0,2.215,3.196,2.284,0,0,3.784,6.789,3.886,16.58,3.51,1.395,0,0,0,1.869,0,3.312,0,1.676,7.437,3.097,3.366,3.34,0,3.975,9.238,2.092,0,0,1.365,4.317,5.352,0,6.349,5.947,1.657,0,8.938,0,3.432,0,5.895,3.868,0,1.349,0,4.745,7.615,0,0,6.506,0,6.854,0,2.45,0,6.834,5.875,0,4.366,0,2.12,0,4.112,15.024,2.158,0,5.777,0,0
D300667:bin_000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300667:bin_000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.378,0,0,0,0,0
D300668:bin_000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300668:bin_000018,0,0,0,0,0,2.665,0,0,0,0,0,0,0,0,1.767,0,0,0,0,0,0,0,4.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.281,1.438,0,0,0,0,0,2.501,0,0,2.726,0,0,0,0,0,0,0,0,0,0,0,1.525,0,0,0,0,0,1.443,0,0,0,0,0,0,1.718,0,0,0,0,2.82,0,0,0,0,0
D300669:bin_000017,0,4.101,0,3.953,3.215,12.75,1.232,5.571,0,0,0,2.227,0,0,17.239,3.66,3.126,0,2.684,4.546,2.119,3.606,15.32,2.853,2.724,0,0,0,2.916,0,1.919,0,1.539,2.868,3.505,2.303,2.175,0,3.651,8.4,2.111,0,2.678,0,1.71,4.605,4.932,6.108,4.658,3.014,0,7.03,0,8.541,0,4.575,7.495,0,1.471,3.061,3.473,2.199,0,0,2.039,0,3.108,0,2.922,0,7.424,3.716,0,4.626,0,0,0,6.639,3.639,1.897,4.536,2.961,0,0
D300670:bin_000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300671:bin_000001,6.068,35.919,0,15.255,16.852,30.239,2.857,15.142,0,3.094,5.52,15.879,1.452,0,41.389,13.381,16.809,1.893,8.425,53.78,9.18,33.937,72.504,31.799,12.892,2.5,14.119,4.176,9.628,2.292,16.906,0,30.29,36.997,12.82,40.952,5.674,1.371,67.41,22.019,13.009,0,24.514,7.183,2.079,32.273,13.628,16.987,16.621,15.559,3.838,23.595,5.991,18.296,0,16.839,62.427,0,10.238,8.278,28.598,14.032,0,0,7.231,4.83,23.094,1.976,37.02,10.514,55.762,13.605,3.749,32.437,9.819,30.238,0,24.784,15.284,9.933,14.543,12.402,3.131,0
D300671:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300671:bin_000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000001,0,0,0,1.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,1.591,1.159,0,0,0,3.506,0,0,0,0,0,0,0,0,0,0,2.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.242,0,0,1.395,0,0
IKPB:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000004,0,2.06,0,1.243,0,0,0,0,0,0,0,0,0,0,1.897,0,1.153,0,0,0,0,0,0,1.399,0,0,0,0,0,0,0,0,1.507,0,0,0,0,0,0,0,0,0,0,0,0,1.076,0,0,0,0,0,3.552,0,0,0,0,2.523,0,0,0,0,2.515,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,2.659,1.876,0,0,0,0,0
IKPB:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000008,0,1.299,0,1.359,1.076,3.902,0,0,0,0,1.378,3.852,0,0,1.938,0,4.705,0,0,1.885,0,4.509,4.499,2.444,0,0,0,0,0,0,1.702,0,0,0,3.107,0,1.805,0,5.811,1.414,0,0,0,2.989,1.143,8.054,0,3.711,0,0,0,3.283,2.09,1.723,0,0,2.901,0,1.066,3.669,3.382,1.993,0,0,4.413,1.117,0,0,2.301,0,3.257,4.349,0,4.265,0,0,0,3.215,7.276,2.55,0,2.384,0,0
IKPB:bin_000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000013,0,8.159,0,5.744,6.581,13.431,0,3.18,0,0,1.681,10.366,0,0,10.414,2.714,2.866,0,3.03,15.008,4.264,14.016,33.132,7.441,4.281,0,5.109,0,6.101,0,7.617,0,5.896,16.417,3.737,10.111,4.838,0,20.836,7.082,2.88,0,7.363,2.59,1.743,13.263,6.876,5.928,5.715,3.699,0,11.007,2.37,7.165,0,5.58,16.15,0,2.789,0,8.577,2.197,0,0,1.959,1.72,5.348,0,11.665,2.166,6.716,5.545,0,9.195,3.157,6.535,0,8.123,14.963,4.908,3.28,2.955,1.245,0
IKPB:bin_000014,2.595,4.588,0,1.785,3.651,5.901,0,1.962,0,0,0,3.617,0,0,5.785,4.781,2.02,0,2.287,3.231,2.895,2.864,16.189,3.374,2.947,0,2.655,0,2.052,0,2.596,0,1.966,8.171,5.356,2.699,0,0,4.219,3.72,2.681,0,3.49,1.557,0,5.525,5.889,3.684,2.465,2.986,0,12.368,0,4.962,0,5.35,8.179,0,1.14,2.222,7.568,2.887,0,0,0,0,5.628,0,4.245,1.341,7.314,3.773,0,7.824,0,2.111,0,8.896,7.822,2.626,0,3.15,0,0
IKPB:bin_000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000021,0,1.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.164,0,1.494,0,3.242,0,0,1.146,0,0,0,0,0,0,0,2.293,0,2.461,0,0,5.83,0,0,0,0,0,0,1.773,0,0,0,0,0,0,0,2.086,0,0,3.821,0,1.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.764,0,0,0,2.635,0,1.808,0,0,0,0
IKPB:bin_000022,3.54,13.444,0,9.857,18.178,24.079,5.649,10.746,2.022,16.314,17.455,22.539,0,3.402,11.234,16.486,18.854,3.603,12.32,11.676,8.034,21.986,52.018,34.111,14.431,10.51,6.455,0,7.495,7.864,3.41,0,8.745,43.786,16.807,15.48,3.07,2.532,45.64,7.448,6.906,0,11.093,26.064,5.674,53.107,13.344,17.32,14.971,6.856,6.588,27.997,22.713,31.879,4.82,8.783,27.245,1.846,17.497,4.164,20.59,14.901,3.024,1.961,13.621,8.516,6.298,13.622,15.987,7.064,26.777,11.846,6.272,28.166,4.673,6.996,2.219,20.705,18.41,34.527,7.896,9.62,9.293,0
IKPB:bin_000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000024,449.97,418.293,4.592,66.64,231.6,230.692,36.383,137.655,73.389,41.129,62.657,178.213,6.453,26.726,241.842,909.458,168.775,7.377,69.027,704.187,72.677,188.722,908.772,380.476,38.274,16.986,55.652,7.801,93.293,20.406,103.295,0,56.069,534.591,237.96,89.617,55.158,7.922,158.147,172.011,40.896,14.736,278.386,63.898,26.428,732.261,197.405,135.282,461.615,190.349,26.744,811.037,88.845,167.4,3.267,351.861,387.824,4.451,97.754,35.167,220.751,616.513,1.7,2.463,119.884,16.27,112.658,41.141,302.127,57.728,361.917,421.388,18.478,212.591,24.896,137.51,2.663,221.644,418.49,197.02,45.421,84.845,31.609,21.317
IKPB:bin_000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0,0,0,0,0,0,0,0,0,0,2.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000031,0,0,0,0,4.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,0,2.722,0,0,0,0,9.811,0,1.651,0,0,0,3.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632,0,0,0,0,0
IKPB:bin_000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000036,0,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.005,0,0,0,0,0,0,0,1.44,0,0,3.544,0,0,0,0,0,2.314,0,0,0,0,1.825,4.108,0,1.668,5.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,0,1.764,0,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0,0
IKPB:bin_000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.665,0,0,0,0,0,0,0,6.718,0,1.227,0,0,0,0,0,0,0,0,0,0,2.403,0,0,3.762,1.676,1.213,0,5.743,0,0,5.504,0,0,0,0,0,0,0,1.76,0,2.649,2.691,0,0,0,1.338,0,0,0,0,0,0,0,0,0,0,0,0,2.809,0,0,0,1.793,1.469,0,0,0,0,0
IKPB:bin_000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
