genome,M305603,M305571,M305560,M305685,M305567,M305698,M305655,M305674,M305688,M305592,M305578,M305691,M305577,M305658,M305558,M305676,M305580,M305669,M305694,M305589,M305692,M305602,M305693,M305682,M305677,M305656,M305664,M305569,M305594,M305666,M305667,M305675,M305572,M305700,M305662,M305684,M305565,M305583,M305559,M305701,M305588,M305585,M305680,M305687,M305663,M305604,M305686,M305566,M305670,M305562,M305595,M305561,M305659,M305600,M305599,M305573,M305593,M305579,M305596,M305654,M305689,M305598,M305697,M305590,M305587,M305582,M305665,M305696,M305568,M305681,M305678,M305673,M305575,M305574,M305586,M305564,M305660,M305683,M305699,M305671,M305576,M305605,M305657,M305597
D300654:bin_000019,10.596,1.029,0,2.574,1.698,3.457,14.143,0,0,2.323,1.99,0,0,6.257,1.208,3.071,0,0,4.643,0,4.512,1.175,2.729,1.735,0,7.857,2.595,0,5.573,0,2.693,11.288,5.789,3.82,4.642,0,4.061,2.381,1.09,7.588,1.67,3.791,0,4.546,1.895,8.884,0,1.94,2.059,0,3.446,0,7.318,3.957,0,6.642,3.05,1.852,2.883,20.794,0,0,7.65,2.269,2.699,5.862,2.026,25.173,2.234,0,4.196,0,0,6.366,0,1.583,5.514,1.871,4.842,2.608,0,11.299,0,3.909
D300655:bin_000005,2.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300655:bin_000016,28.333,1.439,0,2.469,5.082,17.187,36.632,0,0,4.938,5.826,0,1.098,12.155,2.86,7.574,0,4.022,14.268,2.051,12.452,3.461,5.38,3.688,0,17.229,5.675,0,11.696,0,10.953,25.139,12.606,10.85,5.969,2.67,8.78,10.386,1.051,24.229,8.068,12.448,0,9.242,7.518,13.131,3.684,2.499,2.59,0.891,11.023,1.796,8.101,6.863,4.405,33.354,4.076,4.492,7.875,45.577,0,1.089,42.89,3.167,9.758,24.881,8.713,60.509,4.982,0,5.475,0,2.072,15.486,1.338,5.821,18.064,4.714,18.516,10.102,2.905,23.284,4.417,10.803
D300656:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968,0,0,0,0,0,0,0,0,3.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300657:bin_000017,19.777,0,0,0,2.324,3.841,17.008,0,0,3.103,3.382,0,0,7.149,1.189,3.002,0,0,6.251,0,3.973,1.992,3.084,0,0,5.649,6.389,0,7.106,0,2.209,8.466,21.382,4.777,2.029,0,7.775,2.807,1.368,7.24,3.714,4.403,0,4.112,2.247,8.58,0,2.131,0,0.795,5.783,0,6.462,6.852,5.457,6.373,3.271,1.453,2.334,44.567,0,0,17.086,1.066,2.362,8.491,55.466,35.296,3.265,0,4.09,0,0,5.956,0,1.836,9.381,0,10.49,0,1.852,21.96,1.839,4.051
D300658:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300658:bin_000003,6.732,0,0,3.829,0,2.355,7.706,0,0,1.107,0,0,0,6.143,0,2.114,0,2.154,12.622,0,11.33,0.757,2.168,0,0,2.286,3.034,0,1.672,0,2.363,12.283,1.45,4.399,4.624,0,0,1.347,0,10.308,0,2.745,0,3.924,1.898,2.799,0,0,2.193,0,3.924,0,3.45,1.593,1.732,1.404,0,0,1.728,19.519,0,0,9.916,1.307,0,7.438,16.646,10.333,0,0,2.633,0,0,1.44,0,0,9.344,0,4.331,2.138,0,7.561,3.675,2.954
D300658:bin_000008,7.096,1.138,0,0,4.024,3.414,10.539,0,0,2.744,4.116,0,0,4.077,13.048,2.393,0,9.447,7.978,7.831,2.135,3.844,8.032,0,0,2.522,12.373,0,1.169,0,0,7.933,1.395,0,0,0,2.71,0,0.801,6.435,0,3.378,0,4.379,0,5.68,0,0,23.895,0,2.259,0,15.923,4.655,0,0,14.256,19.905,14.526,16.895,0,2.069,6.433,0,0,9.361,0,61.943,0,0,0,0,0,1.232,0,2.735,1.872,4.805,2.554,0,1.512,33.2,0,6.702
D300659:bin_000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300659:bin_000017,18.369,0,0,2.564,5.207,17.107,47.222,0,0,2.418,1.701,0,0,15.776,0,6.827,0,5.542,14.515,1.832,10.164,2.597,3.82,2.974,0,21.072,4.65,0,7.835,0,2.802,19.919,5.773,18.467,8.255,2.884,6.807,7.253,0,26.362,4.378,8.616,0,6.529,3.936,11.367,0,1.395,4.544,0,16.483,0,9.859,6.389,2.851,13.284,2.813,1.356,6.506,46.955,0,0,46.986,2.868,3.843,28.755,6.353,44.655,1.114,0,4.701,0,0,6.114,1.292,1.665,16.418,2.936,30.855,6.09,0,19.722,3.169,10.56
D300659:bin_000048,115.554,7.781,3.712,15.256,18.513,65.966,136.248,0,0,23.26,10.397,0,2.887,57.252,30.524,12.966,0,15.345,63.849,6.775,34.214,12.405,18.505,22.39,0,40.784,22.336,0,46.015,0,13.615,92.668,35.847,42.713,19.823,14.184,29.423,19.643,7.237,90.513,33.997,34.131,2.818,33.986,19.32,50.867,9.743,8.919,20.882,1.397,47.63,3.127,34.538,30.477,5.618,38.705,16.275,9.719,17.253,242.375,0,2.674,83.007,11.456,21.657,68.045,18.334,166.404,12.527,0,31.993,0,6.577,37.501,5.145,9.579,54.787,14.99,81.636,11.393,5.318,80.295,16.633,33.187
D300659:bin_000063,8.404,1.302,0,0,0.994,3.412,11.535,0,0,1.752,2.196,0,0,8.319,0,2.42,0,2.031,3.073,0,3.81,0.794,2.711,0,0,7.498,0,0,3.328,0,2.44,15.145,3.399,3.616,2.299,0,4.576,2.542,0,6.699,3.234,3.476,0,5.442,1.693,5.516,0,1.075,2.819,0,4.217,0,3.862,2.118,0,5.661,2.491,1.603,3.071,19.136,0,0,7.61,0,2.68,7.788,2.508,18.38,1.675,0,3.964,0,0,4.656,0,1.359,4.849,0,4.697,4.877,0,8.694,0,3.749
D300661:bin_000001,36.178,6.014,1.279,11.464,4.152,14.729,44.795,0,0,9.341,8.257,0,1.899,27.801,5.782,10.109,0,3.276,27.303,3.777,19.746,4.276,13.535,9.104,0,23.689,12.392,0,14.92,0,10.841,40.6,21.249,9.162,9.017,3.787,16.815,12.915,5.359,31.517,9.551,16.359,2.573,13.926,6.824,16.644,5.43,7.919,17.662,1.881,14.409,3.837,15.133,14.887,3.214,20.579,10.833,4.963,10.239,96.557,0,1.701,34.894,4.134,11.968,22.114,6.885,83.55,8.164,0,11.76,0,2.413,15.146,1.841,6.433,18.045,7.157,13.578,9.608,4.342,39.804,6.475,13.215
D300661:bin_000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300661:bin_000028,18.52,2.04,0,2.35,10.607,12.753,41.245,0,0,4.374,5.564,0,0,11.23,2.572,5.755,0,3.899,11.517,1.94,8.072,1.919,3.485,3.407,0,21.784,4.928,0,11.953,0,7.591,29.724,12.186,13.402,4.334,2.294,8.164,10.309,1.005,23.379,7.926,10.242,0,6.618,6.573,12.191,2.734,1.525,2.561,0,19.597,1.151,10.447,6.899,3.324,40.344,3.195,3.92,8.805,40.904,0,0,47.283,2.236,10.495,18.917,6.001,53.67,5.364,0,5.603,0,1.257,9.065,1.46,3.997,18.904,2.964,24.628,7.181,1.791,15.209,4.283,9.86
D300662:bin_000008,27.874,1.262,0,3.214,3.606,12.133,44.2,0,0,5.472,5.89,0,0,16.652,1.655,5.117,0,2.831,13.012,2.379,6.563,2.919,4.536,3.883,0,17.249,7.238,0,11.374,0,2.938,23.855,8.948,10.874,9.233,0,12.464,7.978,1.094,18.739,6.674,9.988,0,9.172,3.745,15.448,0,3.637,6.344,0.777,11.781,0,10.04,9.57,3.23,16.204,5.323,2.739,6.664,56.34,0,0,34.044,2.692,5.627,25.515,4.602,62.12,3.492,0,4.407,0,1.999,12.263,0.914,3.311,13.417,3.905,21.487,4.834,2.508,20.642,3.096,9.993
D300663:bin_000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.224,0,0,0,0,0,0,0,3.269,0,0,0,0,0,0,0,0,0,0,0,0,0,1.663,0,0
D300666:bin_000009,58.353,6.591,1.511,11.699,11.331,28.79,84.593,0,0,11.75,10.496,0,2.053,35.159,5.097,12.083,0,10.16,35.863,5.007,25.684,5.87,13.599,12.364,0,45.506,14.212,0,27.895,0,11.392,64.189,17.738,28.277,32.599,9.469,21.625,19.489,3.219,59.39,17.712,21.918,2.726,48.26,13.082,29.002,2.929,6.934,10.334,1.247,26.885,3.769,24.117,19.503,10.681,43.905,11.085,5.864,12.925,124.065,0,2.068,81.325,6.798,15.827,38.548,12.185,127.277,6.238,0,22.192,0,2.666,24.205,2.162,6.119,37.824,12.177,49.593,14.659,3.024,44.2,9.384,25.089
D300667:bin_000007,36.348,5.544,1.514,6.751,3.271,15.196,38.218,0,0,7.752,5.249,0,1.849,24.683,2.238,12.103,0,3.593,12.098,1.848,14.641,4.31,8.089,4.635,0,21.5,9.42,0,15.209,0,9.663,47.013,14.213,8.337,8.603,6.91,14.257,10.373,2.268,24.078,5.414,11.817,2.079,12.716,5.182,15.935,2.733,4.366,8.159,0.863,10.191,3.123,10.748,9.771,3.672,16.535,7.184,2.54,7.003,84.764,0,0,27.455,3.411,4.827,28.202,3.036,60.341,4.127,0,10.642,0,3.038,20.976,1.462,3.786,16.871,3.64,15.157,11.835,3.887,34.55,5.294,13.506
D300667:bin_000009,8.493,1.004,0,0,1.567,5.319,20.885,0,0,2.535,1.285,0,0,8.141,1.231,2.715,0,2.848,6.045,1.088,6.558,0.95,3.195,1.901,0,6.304,4.284,0,5.056,0,2.355,17.58,2.369,6.148,4.664,0,3.142,4.079,1.048,11.625,2.127,4.899,2.789,16.461,2.28,4.151,0,0,0,0,5.069,1.237,4.473,2.566,2.081,3.733,1.856,1.126,3.294,27.059,0,0,14.051,2.412,1.771,6.547,4.267,22.454,1.713,0,5.542,0,0,2.613,0,0,12.038,2.044,9.853,3.846,0,7.484,0,5.127
D300667:bin_000016,5.932,0,0,0,0,2.225,6.507,0,0,1.25,0,0,0,2.78,0,0,0,0,5.621,0,0,0,0,0,0,3.178,0,0,2.624,0,2.469,6.83,1.567,0,2.65,0,1.83,2.322,0,7.236,1.57,2.077,0,3.583,0,2.81,0,0,0,0,0,0,2.506,2.115,0,2.89,1.233,0,0,14.526,0,0,6.32,0,1.861,3.241,0,12.981,0,0,4.324,0,0,1.996,0,0,0,0,4.402,0,0,4.958,0,2.692
D300667:bin_000017,2.159,0,0,0,0,0,2.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.853,0,0,2.746,0,0,1.465,0,6.044,0,0,0,0,0,0,0,0,0,0,0,0,0,2.133,0,0
D300667:bin_000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300667:bin_000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300668:bin_000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300668:bin_000018,9.554,0,0,0,5.388,6.248,21.902,0,0,1.958,2.565,0,0,5.366,1.268,2.518,0,0,6.081,1.149,4.008,1.25,2.012,0,0,9.95,2.482,0,4.998,0,3.624,13.401,6.112,7.583,2.191,0,4.086,4.883,0,11.101,4.068,4.616,0,3.042,2.859,6.291,0,0,0,0,10.626,0,4.365,3.091,1.831,19.498,1.515,2,4.828,16.499,0,0,21.261,0,5.017,9.544,2.441,27.763,2.53,0,2.218,0,0,5.189,0,1.912,8.937,0,13.068,3.128,0,8.06,0,4.779
D300669:bin_000017,3.33,0,0,0,0,2.552,7.778,0,0,0,0,0,0,0,0,0,0,0,0,0,4.112,0,0,0,0,4.426,0,0,0,0,0,8.292,0,2.679,0,0,0,1.453,0,4.89,1.709,0,0,0,0,0,0,0,0,0,2.388,0,2.968,0,0,4.909,0,0,0,7.404,0,0,4.947,0,0,3.02,0,10.08,0,0,0,0,0,1.56,0,0,0,0,0,2.574,0,3.269,0,1.959
D300670:bin_000004,2.981,0,0,0,0,1.458,2.696,0,0,0,0,0,0,0,1.289,0,0,0,0,0,1.859,0,0,0,0,0,0,0,1.31,0,0,8.545,1.617,0,0,0,2.031,0,0,2.497,0,0.947,0,0,0,3.425,0,0,1.924,0,0,0,0,0,0,1.311,1.032,1.211,2.449,6.916,0,0,3.017,0,0,1.813,1.969,5.603,0,0,0,0,0,1.565,0,0,2.032,0,0,0,0,11.268,0,0
D300671:bin_000001,18.011,1.732,0,0,2.088,6.699,14.45,0,0,2.931,1.323,0,0,5.539,0,6.587,0,3.419,5.984,1.101,9.865,1,5.162,0,0,10.14,1.836,0,7.015,0,2.857,21.726,5.425,6.842,2.964,2.579,3.26,6.81,0.857,15.8,5.168,3.725,0,6.753,0,11.729,2.06,1.711,2.838,0,6.016,0,7.812,4.497,1.274,6.603,2.233,1.369,2.261,36.162,0,0,19.657,0,3.228,24.125,2.047,26.239,0,0,4.558,0,0,4.649,0,1.15,6.353,2.339,9.758,9.453,0,9.091,2.128,4.986
D300671:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.566,0,0,0,0,0,0,2.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300671:bin_000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000003,3.387,0,0,0,0,0,5.959,0,0,0,0,0,0,1.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.182,1.423,0,0,0,1.185,0,0,0,0,1.341,0,0,0,1.706,0,0,0,0,0,0,0,1.174,0,1.894,0,0,1.054,5.307,0,0,3.69,0,1.493,0,0,5.778,0,0,0,0,0,1.426,0,0,0,0,0,0,0,3.626,0,1.188
IKPB:bin_000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000006,3.152,0,0,0,0.88,1.416,2.231,0,0,0,0,0,0,2.617,0,0,0,0,1.991,0,0,0,0,0,0,2.381,0,0,1.501,0,0,2.45,1.136,0,0,0,0,0,0,2.062,0.939,0.951,0,0,0,1.242,0,0,0,0,1.009,0,1.709,0,0,2.311,0,0,0,6.372,0,0,2.363,0,0,2.262,0,5.814,0,0,0,0,0,1.63,0,1.076,0,0,0,0,0,2.853,0,0
IKPB:bin_000007,2.437,0,0,0,0,2.474,7.674,0,0,0,0,0,0,2.803,0,0,0,0,3.415,0,2.197,0,0,0,0,2.769,0,0,1.073,0,0,4.412,1.079,0,0,0,1.122,1.288,0,3.253,0,1.597,0,0,0,1.676,0,0,0,0,0,0,0,0,0,0,0,0,0,9.261,0,0,3.611,0,0,3.279,0,5.551,0,0,0,0,0,1.122,0,0,0,0,2.012,0,0,3.627,0,2.149
IKPB:bin_000008,192.813,14.01,5.087,13.908,68.251,34.279,96.175,1.579,3.232,24.082,46.011,0,7.797,30.801,11.3,74.338,0,10.358,32.162,6.398,16.919,20.464,10.756,18.579,0,42.887,18.925,0,80.363,0,23.864,91.977,84.421,31.403,11.03,5.84,50.514,36.092,5.722,50.277,42.141,33.817,7.427,28.97,29.117,234.293,9.958,10.392,14.676,2.894,47.285,5.791,30.458,33.696,7.621,104.188,14.658,23.119,77.343,130.157,0,2.374,174.403,11.14,101.204,87.933,17.817,289.668,34.353,3.265,27.029,0,9.793,70.706,3.653,37.129,39.229,8.799,50.671,27.451,17.007,134.532,32.518,26.678
IKPB:bin_000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.026,0,0,0,0,0,0,0
IKPB:bin_000014,57.592,6.249,1.906,6.714,5.311,24.823,70.684,0,0,10.925,13.686,0,2.716,30.218,7.743,16.515,0,6.143,22.598,4.409,14.913,6.651,11.647,9.362,0,33.791,12.114,0,24.648,0,14.113,60.386,28.514,20.035,10.8,3.291,26.793,18.601,5.499,51.304,15.152,20.795,3.735,17.384,9.137,24.196,5.675,6.088,5.927,2.205,23.73,2.914,25.36,17.746,6.495,43.573,10.55,8.832,13.547,99.931,0,1.682,59.942,5.628,21.485,36.912,10.348,103.659,10.073,0,17.365,0,3.814,21.799,1.968,13.136,40.043,9.523,39.939,21.226,7.13,48.579,9.367,20.119
IKPB:bin_000015,1.173,0,0,0,0,0,1.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.986,0,0,0,0,2.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000016,1.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.929,0,0,0,0,0,0,0,0,0,0,3.982,0,0,0,0,0,0,0,3.002,0,0,0,0,0,0,0,0,0,0,2.663,0,0,0,0,0
IKPB:bin_000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000021,2.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.441,1.957,0,0,0,0,0,0,5.431,1.228,0,0,0,0,0,0,0,0,0,0,0,3.244,0,0,0,0,0,1.216,0,0,0,0,0,0,3.065,0,5.289,0,0,0,0,0,0,0,0,0,0,0,0,0,3.182,0,0
IKPB:bin_000022,62.381,6.512,1.745,7.398,6.486,9.851,57.813,0,2.171,8.173,15.356,0,2.315,15.996,6.63,14.06,0,2.906,10.988,4.377,9.209,6.511,5.169,3.319,0,21.667,17.917,0,30.272,0,9.499,47.494,26.198,12.809,3.298,1.738,18.8,8.399,3.1,16.537,15.477,11.017,0,14.014,8.145,49.372,9.096,3.548,6.063,0.92,23.411,3.689,15.564,11.367,2.351,29.154,6.576,16.178,51.923,49.347,0,1.43,47.165,4.471,11.51,29.919,9.054,63.634,14.115,0,10.289,0,2.315,20.554,1.369,9.934,23.045,9.446,19.667,7.766,3.179,61.318,19.199,9.813
IKPB:bin_000023,2.594,0,0,0,0,0,2.635,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.378,0,0,4.236,1.696,0,0,0,1.543,0,0,0,0,1.037,0,0,0,1.264,0,0,0,0,1.322,0,0,0,0,1.639,0,0,0.915,5.264,0,0,3.832,0,0,2.081,0,5.066,0,0,0,0,0,0,0,0,0,0,0,0,0,2.171,0,0
IKPB:bin_000024,655.433,101.83,15.612,145.007,32.608,161.505,655.922,3.742,16.928,81.429,414.779,3.477,26.834,197.279,159.5,140.582,0,27.369,105.782,46.673,148.595,76.879,81.354,85.467,0,316.358,177.893,0,304.093,0,160.34,691.9,490.279,34.762,67.755,44.991,298.513,191.741,68.141,507.225,160.157,177.374,21.907,156.956,130.22,360.686,68.597,56.074,44.65,29.904,178.835,19.913,251.429,186.575,48.465,513.269,99.262,84.505,177.136,1240.846,6.216,25.348,628.316,56.667,291.18,266.163,37.171,1137.232,99.153,3.706,103.889,0,159.656,190.266,10.385,104.181,138.065,45.948,617.207,172.403,62.572,655.346,94.58,160.319
IKPB:bin_000025,2.3,0,0,0,0,0,6.671,0,0,0,0,0,0,3.82,0,0,0,0,2.409,0,0,0,0,0,0,0,1.993,0,0,0,0,4.643,1.276,0,0,0,0,1.148,0,3.016,0,1.462,0,1.876,0,0,0,0,0,0,1.027,0,0,1.424,0,1.189,0,0,0,6.196,0,0,2.871,0,0,3.36,0,4.655,0,0,0,0,0,1.781,0,0,2.362,0,0,0,0,0,0,1.927
IKPB:bin_000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000031,0,0,0,0,0,1.784,0,0,0,1.663,0,0,0,3.145,0,0,0,0,0,0,0,0,0,0,0,6.878,0,0,0,0,3.644,3.787,3.704,3.295,0,0,0,2.677,0,0,0,1.443,0,0,0,2.232,0,0,0,0,0,0,0,0,0,1.753,0,0,0,4.796,0,0,0,0,0,0,0,10.526,2.993,0,0,0,0,1.218,0,0,0,0,0,0,0,5.662,0,3.165
IKPB:bin_000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000033,12.214,1.211,0,0,0,3.643,11.672,0,0,1.973,2.777,0,0,8.052,1.15,2.791,0,0,4.531,1.22,3.755,1.047,2.235,2.665,0,9.14,2.983,0,4.092,0,2.626,12.67,5.615,0,2.917,0,5.297,3.404,0,8.498,2.22,3.677,0,3.493,0,4.241,0,1.756,2.568,0,3.15,0,4.445,3.908,1.275,4.48,2.532,1.289,2.456,26.377,0,0,12.619,0,2.598,7.889,0,20.954,1.314,0,3.63,0,1.155,4.466,0,1.255,3.189,0,4.589,3.928,1.13,9.874,2.05,4.212
IKPB:bin_000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
